forecast_time,device_id,solar_pv
2022-01-30 03:30:00,customer_1,0.0
2022-01-30 04:00:00,customer_1,0.0
2022-01-30 04:00:00,customer_2,0.0
2022-01-30 04:30:00,customer_1,0.0
2022-01-30 04:30:00,customer_2,0.0
2022-01-30 05:00:00,customer_2,0.0
2022-01-30 05:00:00,customer_1,0.0
2022-01-30 05:30:00,customer_1,0.0
2022-01-30 05:30:00,customer_2,0.0
2022-01-30 06:00:00,customer_1,0.0
2022-01-30 06:00:00,customer_2,0.0
2022-01-30 06:30:00,customer_1,0.0
2022-01-30 06:30:00,customer_2,0.0
2022-01-30 07:00:00,customer_1,0.0
2022-01-30 07:00:00,customer_2,0.0
2022-01-30 07:30:00,customer_2,3.3583675972794063
2022-01-30 07:30:00,customer_1,3.3583675972794063
2022-01-30 08:00:00,customer_1,14.73378750790246
2022-01-30 08:00:00,customer_2,19.590387538323583
2022-01-30 08:30:00,customer_2,18.70011151874987
2022-01-30 08:30:00,customer_1,18.70011151874987
2022-01-30 09:00:00,customer_2,32.790370471106534
2022-01-30 09:00:00,customer_1,32.790370471106534
2022-01-30 09:30:00,customer_2,43.074878263520255
2022-01-30 09:30:00,customer_1,46.79796414164905
2022-01-30 10:00:00,customer_1,52.98732794447498
2022-01-30 10:00:00,customer_2,52.98732794447498
2022-01-30 10:30:00,customer_1,51.66183505108132
2022-01-30 10:30:00,customer_2,44.357391844281466
2022-01-30 11:00:00,customer_1,61.90799960163707
2022-01-30 11:00:00,customer_2,48.60905040748829
2022-01-30 11:30:00,customer_1,52.72330610742397
2022-01-30 11:30:00,customer_2,52.72330610742397
2022-01-30 12:00:00,customer_1,53.25352920993498
2022-01-30 12:00:00,customer_2,56.1123656191394
2022-01-30 12:30:00,customer_1,66.11699705396123
2022-01-30 12:30:00,customer_2,51.34913987016048
2022-01-30 13:00:00,customer_1,52.80073489374665
2022-01-30 13:00:00,customer_2,52.80073489374665
2022-01-30 13:30:00,customer_1,53.41402168938535
2022-01-30 13:30:00,customer_2,63.06747389267219
2022-01-30 14:00:00,customer_2,46.59905223706066
2022-01-30 14:00:00,customer_1,56.41155693811686
2022-01-30 14:30:00,customer_1,46.09315805645786
2022-01-30 14:30:00,customer_2,48.56383226170217
2022-01-30 15:00:00,customer_1,41.70103043335551
2022-01-30 15:00:00,customer_2,41.14043886695391
2022-01-30 15:30:00,customer_2,23.849030206924912
2022-01-30 15:30:00,customer_1,23.849030206924912
2022-01-30 16:00:00,customer_1,26.827089325594915
2022-01-30 16:00:00,customer_2,26.827089325594915
2022-01-30 16:30:00,customer_2,19.72128883033354
2022-01-30 16:30:00,customer_1,19.72128883033354
2022-01-30 17:00:00,customer_1,5.9552199204604594
2022-01-30 17:00:00,customer_2,5.9552199204604594
2022-01-30 17:30:00,customer_2,0.0
2022-01-30 17:30:00,customer_1,0.0
2022-01-30 18:00:00,customer_1,0.0
2022-01-30 18:00:00,customer_2,0.0
2022-01-30 18:30:00,customer_1,0.0
2022-01-30 18:30:00,customer_2,0.0
2022-01-30 19:00:00,customer_1,0.0
2022-01-30 19:00:00,customer_2,0.0
2022-01-30 19:30:00,customer_2,0.0
2022-01-30 19:30:00,customer_1,0.0
2022-01-30 20:00:00,customer_1,0.0
2022-01-30 20:00:00,customer_2,0.0
2022-01-30 20:30:00,customer_1,0.0
2022-01-30 20:30:00,customer_2,0.0
2022-01-30 21:00:00,customer_2,0.0
2022-01-30 21:00:00,customer_1,0.0
2022-01-30 21:30:00,customer_1,0.0
2022-01-30 21:30:00,customer_2,0.0
2022-01-30 22:00:00,customer_2,0.0
2022-01-30 22:00:00,customer_1,0.0
2022-01-30 22:30:00,customer_2,0.0
2022-01-30 22:30:00,customer_1,0.0
2022-01-30 23:00:00,customer_2,0.0
2022-01-30 23:00:00,customer_1,0.0
2022-01-30 23:30:00,customer_1,0.0
2022-01-30 23:30:00,customer_2,0.0
2022-01-31 00:00:00,customer_1,0.0
2022-01-31 00:00:00,customer_2,0.0
2022-01-31 00:30:00,customer_1,0.0
2022-01-31 00:30:00,customer_2,0.0
2022-01-31 01:00:00,customer_1,0.0
2022-01-31 01:00:00,customer_2,0.0
2022-01-31 01:30:00,customer_1,0.0
2022-01-31 01:30:00,customer_2,0.0
2022-01-31 02:00:00,customer_2,0.0
2022-01-31 02:00:00,customer_1,0.0
2022-01-31 02:30:00,customer_1,0.0
2022-01-31 02:30:00,customer_2,0.0
2022-01-31 03:00:00,customer_2,0.0
2022-01-31 03:00:00,customer_1,0.0
2022-01-31 03:30:00,customer_2,0.0
2022-01-31 03:30:00,customer_1,0.0
2022-01-31 04:00:00,customer_2,0.0
2022-01-31 04:00:00,customer_1,0.0
2022-01-31 04:30:00,customer_1,0.0
2022-01-31 04:30:00,customer_2,0.0
2022-01-31 05:00:00,customer_2,0.0
2022-01-31 05:00:00,customer_1,0.0
2022-01-31 05:30:00,customer_2,0.0
2022-01-31 05:30:00,customer_1,0.0
2022-01-31 06:00:00,customer_1,0.0
2022-01-31 06:00:00,customer_2,0.0
2022-01-31 06:30:00,customer_1,0.0
2022-01-31 06:30:00,customer_2,0.0
2022-01-31 07:00:00,customer_1,0.0
2022-01-31 07:00:00,customer_2,0.0
2022-01-31 07:30:00,customer_2,3.718348255709472
2022-01-31 07:30:00,customer_1,3.73926076147962
2022-01-31 08:00:00,customer_1,21.818027003238505
2022-01-31 08:00:00,customer_2,21.996242444016588
2022-01-31 08:30:00,customer_2,34.685155652666
2022-01-31 08:30:00,customer_1,36.681878465532506
2022-01-31 09:00:00,customer_1,47.66990269695143
2022-01-31 09:00:00,customer_2,47.81816061669737
2022-01-31 09:30:00,customer_2,54.76176185096438
2022-01-31 09:30:00,customer_1,54.477155990028855
2022-01-31 10:00:00,customer_2,64.43971522930008
2022-01-31 10:00:00,customer_1,63.10774389720581
2022-01-31 10:30:00,customer_2,66.07085413319813
2022-01-31 10:30:00,customer_1,66.07085413319813
2022-01-31 11:00:00,customer_2,72.79192449284805
2022-01-31 11:00:00,customer_1,69.09638802315858
2022-01-31 11:30:00,customer_2,71.65654585451561
2022-01-31 11:30:00,customer_1,74.56779852823855
2022-01-31 12:00:00,customer_2,74.31766244571858
2022-01-31 12:00:00,customer_1,75.18130366088093
2022-01-31 12:30:00,customer_2,75.37834657303004
2022-01-31 12:30:00,customer_1,74.36766141011762
