2022-03-30 00:08:57,427.7,poweru,34.7037561598_137.3584203017
2022-03-30 00:18:57,430.5,poweru,34.7037561598_137.3584203017
2022-03-30 00:28:56,430.5,poweru,34.7037561598_137.3584203017
2022-03-30 00:38:56,416.5,poweru,34.7037561598_137.3584203017
2022-03-30 00:48:57,390.2,poweru,34.7037561598_137.3584203017
2022-03-30 00:58:57,374.8,poweru,34.7037561598_137.3584203017
2022-03-30 01:08:57,369.3,poweru,34.7037561598_137.3584203017
2022-03-30 01:18:56,369.3,poweru,34.7037561598_137.3584203017
2022-03-30 01:28:56,352.7,poweru,34.7037561598_137.3584203017
2022-03-30 01:38:56,344.3,poweru,34.7037561598_137.3584203017
2022-03-30 01:48:57,333.2,poweru,34.7037561598_137.3584203017
2022-03-30 01:58:57,352.7,poweru,34.7037561598_137.3584203017
2022-03-30 02:00:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-03-30 02:00:00,7.360000133514404,musashi-ueda-2,34.7037561598_137.3584203017
2022-03-30 02:00:00,0.800000011920929,musashi-ueda-4,34.7037561598_137.3584203017
2022-03-30 02:00:00,8.050000190734863,musashi-ueda-6,34.7037561598_137.3584203017
2022-03-30 02:00:00,0.0,musashi-ueda-3,34.7037561598_137.3584203017
2022-03-30 02:00:00,4.387499809265137,musashi-ueda-5,34.7037561598_137.3584203017
2022-03-30 02:08:57,333.2,poweru,34.7037561598_137.3584203017
2022-03-30 02:10:00,0.030000001192092896,musashi-ueda-3,34.7037561598_137.3584203017
2022-03-30 02:10:00,4.210000038146973,musashi-ueda-5,34.7037561598_137.3584203017
2022-03-30 02:10:00,9.5600004196167,musashi-ueda-6,34.7037561598_137.3584203017
2022-03-30 02:10:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-03-30 02:10:00,0.7599999904632568,musashi-ueda-4,34.7037561598_137.3584203017
2022-03-30 02:10:00,7.309999942779541,musashi-ueda-2,34.7037561598_137.3584203017
2022-03-30 02:18:56,333.2,poweru,34.7037561598_137.3584203017
2022-03-30 02:20:00,8.260000228881836,musashi-ueda-6,34.7037561598_137.3584203017
2022-03-30 02:20:00,0.9300000071525574,musashi-ueda-4,34.7037561598_137.3584203017
2022-03-30 02:20:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-03-30 02:20:00,4.239999771118164,musashi-ueda-5,34.7037561598_137.3584203017
2022-03-30 02:20:00,7.449999809265137,musashi-ueda-2,34.7037561598_137.3584203017
2022-03-30 02:20:00,0.0,musashi-ueda-3,34.7037561598_137.3584203017
2022-03-30 02:28:56,309.7,poweru,34.7037561598_137.3584203017
2022-03-30 02:30:00,7.980000019073486,musashi-ueda-6,34.7037561598_137.3584203017
2022-03-30 02:30:00,0.8299999833106995,musashi-ueda-4,34.7037561598_137.3584203017
2022-03-30 02:30:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-03-30 02:30:00,4.360000133514404,musashi-ueda-5,34.7037561598_137.3584203017
2022-03-30 02:30:00,7.340000152587891,musashi-ueda-2,34.7037561598_137.3584203017
2022-03-30 02:30:00,0.030000001192092896,musashi-ueda-3,34.7037561598_137.3584203017
2022-03-30 02:38:56,329.0,poweru,34.7037561598_137.3584203017
2022-03-30 02:40:00,7.480000019073486,musashi-ueda-2,34.7037561598_137.3584203017
2022-03-30 02:40:00,0.8700000047683716,musashi-ueda-4,34.7037561598_137.3584203017
2022-03-30 02:40:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-03-30 02:40:00,8.460000038146973,musashi-ueda-6,34.7037561598_137.3584203017
2022-03-30 02:40:00,0.030000001192092896,musashi-ueda-3,34.7037561598_137.3584203017
