2022-04-07 00:08:55,369.3,poweru,34.7037561598_137.3584203017
2022-04-07 00:18:55,380.5,poweru,34.7037561598_137.3584203017
2022-04-07 00:28:55,391.5,poweru,34.7037561598_137.3584203017
2022-04-07 00:38:55,359.7,poweru,34.7037561598_137.3584203017
2022-04-07 00:48:55,380.5,poweru,34.7037561598_137.3584203017
2022-04-07 00:58:55,340.2,poweru,34.7037561598_137.3584203017
2022-04-07 01:08:55,359.7,poweru,34.7037561598_137.3584203017
2022-04-07 01:18:55,333.2,poweru,34.7037561598_137.3584203017
2022-04-07 01:28:55,370.7,poweru,34.7037561598_137.3584203017
2022-04-07 01:38:55,388.8,poweru,34.7037561598_137.3584203017
2022-04-07 01:48:55,379.0,poweru,34.7037561598_137.3584203017
2022-04-07 01:58:55,390.2,poweru,34.7037561598_137.3584203017
2022-04-07 02:00:00,9.0,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-07 02:00:00,4.539999961853027,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-07 02:00:00,0.0,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-07 02:00:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-07 02:00:00,8.233333587646484,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-07 02:00:00,0.7800000309944153,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-07 02:08:55,363.8,poweru,34.7037561598_137.3584203017
2022-04-07 02:10:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-07 02:10:00,0.0,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-07 02:10:00,4.239999771118164,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-07 02:10:00,8.770000457763672,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-07 02:10:00,9.600000381469727,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-07 02:10:00,0.7400000095367432,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-07 02:18:55,333.2,poweru,34.7037561598_137.3584203017
2022-04-07 02:20:00,4.480000019073486,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-07 02:20:00,0.699999988079071,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-07 02:20:00,2.0,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-07 02:20:00,8.609999656677246,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-07 02:20:00,8.520000457763672,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-07 02:20:00,0.0,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-07 02:28:55,408.2,poweru,34.7037561598_137.3584203017
