2022-04-03 00:08:55,159.7,poweru,34.7037561598_137.3584203017
2022-04-03 00:18:55,147.2,poweru,34.7037561598_137.3584203017
2022-04-03 00:28:55,155.5,poweru,34.7037561598_137.3584203017
2022-04-03 00:38:55,176.3,poweru,34.7037561598_137.3584203017
2022-04-03 00:48:55,168.0,poweru,34.7037561598_137.3584203017
2022-04-03 00:58:55,158.2,poweru,34.7037561598_137.3584203017
2022-04-03 01:08:55,177.7,poweru,34.7037561598_137.3584203017
2022-04-03 01:18:55,190.2,poweru,34.7037561598_137.3584203017
2022-04-03 01:28:55,215.2,poweru,34.7037561598_137.3584203017
2022-04-03 01:38:56,181.8,poweru,34.7037561598_137.3584203017
2022-04-03 01:49:17,158.2,poweru,34.7037561598_137.3584203017
2022-04-03 01:59:17,159.7,poweru,34.7037561598_137.3584203017
2022-04-03 02:00:00,0.4000000059604645,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:00:00,1.5,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:00:00,3.9000000953674316,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:00:00,0.6666666865348816,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:00:00,13.666666984558105,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:00:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:09:17,162.3,poweru,34.7037561598_137.3584203017
2022-04-03 02:10:00,13.720000267028809,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:10:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:10:00,0.6800000071525574,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:10:00,1.5,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:10:00,0.4000000059604645,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:10:00,3.9000000953674316,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:19:17,162.3,poweru,34.7037561598_137.3584203017
2022-04-03 02:20:00,0.4000000059604645,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:20:00,1.5,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:20:00,0.7900000214576721,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:20:00,3.9000000953674316,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:20:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:20:00,13.84000015258789,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:29:17,144.3,poweru,34.7037561598_137.3584203017
2022-04-03 02:30:00,3.9000000953674316,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:30:00,1.4500000476837158,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:30:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:30:00,0.64000004529953,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:30:00,13.5600004196167,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:30:00,0.4000000059604645,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:39:17,170.7,poweru,34.7037561598_137.3584203017
2022-04-03 02:40:00,0.6800000071525574,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:40:00,13.739999771118164,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:40:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:40:00,1.4500000476837158,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:40:00,0.3700000047683716,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:40:00,3.9000000953674316,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:48:55,161.0,poweru,34.7037561598_137.3584203017
2022-04-03 02:50:00,0.64000004529953,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 02:50:00,1.4500000476837158,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 02:50:00,13.579999923706055,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 02:50:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 02:50:00,3.9100000858306885,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 02:50:00,0.39000001549720764,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 02:58:55,151.3,poweru,34.7037561598_137.3584203017
2022-04-03 03:00:00,0.4000000059604645,musashi-ueda-5,34.7037561598_137.3584203017
2022-04-03 03:00:00,0.4000000059604645,musashi-ueda-4,34.7037561598_137.3584203017
2022-04-03 03:00:00,1.4800000190734863,musashi-ueda-1,34.7037561598_137.3584203017
2022-04-03 03:00:00,3.9100000858306885,musashi-ueda-2,34.7037561598_137.3584203017
2022-04-03 03:00:00,13.760000228881836,musashi-ueda-3,34.7037561598_137.3584203017
2022-04-03 03:00:00,0.7200000286102295,musashi-ueda-6,34.7037561598_137.3584203017
2022-04-03 03:08:56,145.7,poweru,34.7037561598_137.3584203017
